"CASEID","PARNUM","PTYPE","ATFAULT","PSEX","PAGE","PSOBER","PDRUG","PDIRECT","PSAFETY1","PSAFETY2","INSURED","HAZARD","CELL","SBUS","PVIOLCOD","PVIOLCAT","PVIOL","PVIOLSUF","OAF1","OAF2","PKILLED","PINJURED","MOVEMENT","VEHYEAR","VEHMAKE","VEHTYPE","CHPTYPE1","CHPTYPE2","PRACE","INATTN","TRUCKCMB","TRAILRCMB","YEAR_"
"5179724",2,"1","N","M",50,"A","-","N","M","G","Y","-","3","-","-","-",0,,"-","-",0,1,"A",2003,"LEXUS","A","01","00",,,"-","-",2011
"5179724",1,"1","Y","F",20,"A","-","N","L","G","Y","-","3","-","-","-",0,,"-","-",0,0,"B",2007,"HYUNDAI","A","01","00","H",,"-","-",2011
"5179736",2,"1","N","M",47,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2000,"VOLVO","A","01","00","A",,"-","-",2011
"5179736",1,"2","Y","F",7,"A","-","W","-","-","O","-","-","-","-","-",0,,"N","-",0,1,"-",0,"-","N","60","00","H",,"-","-",2011
"5179740",1,"4","Y","M",55,"A","-","N","-","-","O","-","-","-","-","-",0,,"N","-",0,1,"B",0,"-","L","04","00","W",,"-","-",2011
"5179748",2,"1","N","M",68,"A","-","E","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"D",1991,"ACURA","A","01","00","W",,"-","-",2011
"5179748",1,"4","Y","M",16,"A","-","N","-","-","O","-","-","-","-","-",0,,"N","-",0,1,"Q",0,"-","L","04","00","B",,"-","-",2011
"5179752",2,"1","N","M",46,"A","-","S","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2000,"HONDA","A","01","00","O",,"-","-",2011
"5179752",1,"1","Y","M",24,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",2005,"CHEVROLET","A","01","00","H",,"-","-",2011
"5179756",2,"1","N","F",31,"A","-","W","L","G","Y","-","-","-","-","-",0,,"N","-",0,1,"E",2010,"VOLKSWAGEN","A","01","00","O",,"-","-",2011
"5179756",1,"1","Y","M",38,"A","-","E","M","G","Y","-","-","-","-","-",0,,"-","-",0,0,"F",2010,"TOYOTA","A","01","00",,,"-","-",2011
"5179760",2,"1","N","M",34,"H","H","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2006,"INFINITI","A","01","00","H",,"-","-",2011
"5179760",1,"1","Y","F",44,"H","H","N","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2006,"BMW","A","01","00","W",,"-","-",2011
"5179849",2,"2","N","F",17,"A","-","E","-","-","O","-","3","-","-","-",0,,"-","-",0,1,"B",0,"-","N","60","00","H",,"-","-",2011
"5179849",1,"1","Y","-",998,"G","G","W","-","-",,"-","-","-","-","-",0,,"F","-",0,0,"D",0,"TOYOTA","A","01","00",,"-","-","-",2011
"5179853",1,"4","Y","M",55,"A","-","N","-","-","O","-","-","-","-","-",0,,"N","-",0,1,"B",0,"-","L","04","00","W",,"-","-",2011
"5179861",2,"1","N","F",998,"G","G","S","B","-",,"-","-","-","-","-",0,,"-","-",0,0,"D",0,"OTHER - AUTO","A","01","00","H",,"-","-",2011
"5179861",1,"2","Y","M",14,"A","-","W","-","-","O","-","3","-","-","-",0,,"F","-",0,1,"R",0,"-","N","60","00","H","-","-","-",2011
"5179986",1,"1","Y","M",28,"A","-","N","W","-","Y","-","3","-","-","-",0,,"L","-",0,1,"B",1992,"YAMAHA","C","02","00","W",,"-","-",2011
"5180822",2,"1","N","F",44,"A","-","S","M","G","Y","-","3","-","-","-",0,,"H","-",0,2,"A",2007,"DODGE","A","01","00","H",,"-","-",2011
"5180822",1,"1","Y","F",17,"A","-","S","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"B",1990,"HONDA","A","01","00","W",,"-","-",2011
"5189384",2,"1","N","M",71,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2002,"FORD","A","01","00",,,"-","-",2011
"5189384",1,"2","Y","F",54,"B","-","E","-","-","O","-","3","-","-","-",0,,"N","-",1,0,"L",0,"-","N","60","00","B",,"-","-",2011
"5190210",2,"1","N","F",54,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",2005,"NISSAN","A","01","00","H",,"-","-",2011
"5190210",1,"1","Y","M",29,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2005,"BUICK","A","01","00","A",,"-","-",2011
"5193303",2,"1","N","M",58,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",1986,"TOYOTA","D","83","00","W",,"-","-",2011
"5193303",1,"2","Y","F",48,"A","-","E","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"B",0,"-","N","60","00",,,"-","-",2011
"5193311",2,"1","N","F",998,"A","-","S","M","G","Y","-","3","-",,"44",22109,,"A","-",0,2,"A",2000,"MAZDA","A","08","00",,,"-","-",2011
"5193311",1,"1","Y","M",57,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2007,"DODGE","D","22","00","W",,"-","-",2011
"5195214",3,"1","N","M",33,"A","-","W","M","G","Y","-","3","-","-","-",0,,"G","-",0,0,"B",2001,"HYUNDAI","A","01","00","O",,"-","-",2011
"5195214",2,"1","N","M",47,"A","-","W","M","G","Y","-","3","-","-","-",0,,"G","-",0,1,"B",2007,"MERCEDES-BENZ","A","01","00","O",,"-","-",2011
"5195214",1,"1","Y","F",25,"A","-","W","M","G","Y","-","3","-","-","-",0,,"G","-",0,0,"B",2002,"TOYOTA","A","01","00","O",,"-","-",2011
"5195350",3,"1","N","F",35,"A","-","N","M","G","Y","-","3","-","-","-",0,,"H","-",0,1,"A",2005,"NISSAN","A","08","00","A",,"-","-",2011
"5195350",2,"1","N","F",40,"A","-","N","M","G","Y","-","3","-","-","-",0,,"H","-",0,1,"A",2008,"TOYOTA","D","22","00","W",,"-","-",2011
"5195350",1,"1","Y","F",46,"A","-","N","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"B",2004,"HONDA","A","01","00","A",,"-","-",2011
"5205156",2,"1","N","M",36,"A","-","S","M","G","Y","-","3","-","-","-",0,,"H","-",0,2,"H",2006,"HONDA","A","01","00","O",,"-","-",2011
"5205156",1,"1","Y","M",32,"B","-","S","L","G","N","-","3","-",,"25",22350,,"A","H",0,0,"B",2010,"HONDA","A","07","00","B",,"-","-",2011
"5218182",1,"1","Y","M",35,"A","-","N","L","G","N","-","3","-","-","-",0,,"N","-",0,1,"R",2001,"FORD","A","01","00","H",,"-","-",2011
"5224231",4,"1","N","M",38,"A","-","N","G","-","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2002,"TOYOTA","A","01","00","A",,"-","-",2011
"5224231",3,"1","N","F",46,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2005,"TOYOTA","A","07","00","A",,"-","-",2011
"5224231",2,"1","N","M",52,"A","-","N","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",1997,"HONDA","A","01","00","A",,"-","-",2011
"5224231",1,"1","Y","M",42,"A","-","N","P","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",1982,"AMERICAN MOTORS (AMC)","A","07","00","W",,"-","-",2011
"5230014",1,"1","Y","M",29,"B","-","N","L","H","N","-","3","-",,"31",22107,,"A","-",0,2,"R",2000,"CHEVROLET","A","07","00","H",,"-","-",2011
"5232516",2,"1","N","F",69,"A","-","N","M","G","Y","-","3","-","-","-",0,,"G","-",0,1,"H",2011,"LEXUS","A","01","00","A",,"-","-",2011
"5232516",1,"1","Y","M",36,"A","-","N","M","G","Y","-","3","-","-","-",0,,"G","-",0,0,"B",2003,"FORD","A","01","00","W",,"-","-",2011
"5236491",2,"1","N","F",20,"A","-","W","M","G","N","-","3","-","-","-",0,,"N","-",0,1,"B",1994,"NISSAN","A","08","00","H",,"-","-",2011
"5236491",1,"1","Y","F",25,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"E",1990,"TOYOTA","A","01","00","W",,"-","-",2011
"5236495",2,"1","N","F",26,"A","-","N","M","G","N","-","3","-","-","-",0,,"N","-",0,5,"H",1998,"CHEVROLET","A","07","00","H",,"-","-",2011
"5236495",1,"1","Y","M",37,"A","-","N","L","B","N","-","-","-",,"29",21755,,"A","-",0,1,"I",1996,"CHEVROLET","A","01","00","H",,"-","-",2011
"5236496",1,"1","Y","M",26,"A","-","W","-","W","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2003,"SUZUKI","C","02","00",,,"-","-",2011
"5236500",2,"1","N","M",51,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2000,"DAEWOO","A","01","00","A",,"-","-",2011
"5236500",1,"1","Y","F",35,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",2005,"BMW","A","01","00","A",,"-","-",2011
"5236506",2,"3","N","-",998,"H","H","S","-","-","O","-","-","-","-","-",0,,"-","-",0,0,"O",1996,"CHEVROLET","A","01","00",,,"-","-",2011
"5236506",1,"1","Y","M",24,"B","-","S","L","G","Y","-","-","-",,"31",22107,,"A","-",0,1,"B",2005,"CHEVROLET","A","01","00","W",,"-","-",2011
"5236510",3,"1","N","M",25,"A","-","E","M","H","Y","-","3","-","-","-",0,,"I","N",0,0,"B",2010,"NISSAN","-","-","00",,,"-","-",2011
"5236510",2,"1","N","M",22,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1995,"ACURA","A","01","00",,,"-","-",2011
"5236510",1,"1","Y","F",29,"A","-","E","M","G","Y","-","3","-","-","-",0,,"A","G",0,0,"E",2008,"FORD","A","07","00",,,"-","-",2011
"5236511",3,"1","N","M",32,"C","-","W","L","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2007,"FORD","A","01","00","W",,"-","-",2011
"5236511",2,"1","N","M",35,"C","-","E","L","G","N","-","3","-","-","-",0,,"N","-",0,1,"B",2007,"HONDA","A","01","00","H",,"-","-",2011
"5236511",1,"1","Y","M",77,"C","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1994,"GMC","B","01","35","W",,"-","-",2011
"5236514",2,"3","N","-",998,"H","H","S","-","-","O","-","-","-","-","-",0,,"-","-",0,0,"O",1996,"CHEVROLET","A","01","00",,,"-","-",2011
"5236514",1,"1","Y","M",24,"B","-","S","L","G","Y","-","-","-",,"31",22107,,"A","-",0,1,"B",2005,"CHEVROLET","A","01","00","W",,"-","-",2011
"5236515",2,"1","N","M",18,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2011,"TOYOTA","A","01","00","A",,"-","-",2011
"5236515",1,"1","Y","M",73,"A","-","S","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"E",1997,"HONDA","A","01","00",,,"-","-",2011
"5236517",2,"1","N","F",52,"C","-","N","M","C","Y","-","3","-","-","-",0,,"-","-",0,0,"B",2011,"BMW","A","01","00","W",,"-","-",2011
"5236517",1,"1","Y","M",28,"C","-","E","L","C","Y","-","3","-",,"23",21453,"A","A","-",0,2,"B",2010,"HYUNDAI","A","01","00",,,"-","-",2011
"5236518",2,"1","N","M",35,"A","-","S","-","W","Y","-","-","-","-","-",0,,"-","-",0,1,"B",2008,"YAMAHA","C","02","00","W",,"-","-",2011
"5236518",1,"1","Y","M",57,"A","-","E","M","G","Y","-","3","-","-","-",0,,"F","-",0,0,"L",2008,"FORD","A","01","00","W","-","-","-",2011
"5236521",1,"1","Y","M",27,"B","-","W","G","-","Y","-","-","-",,"31",22107,,"A","-",0,1,"M",2003,"TOYOTA","A","01","00","H",,"-","-",2011
"5236529",2,"4","N","M",25,"A","-","S","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"B",0,"-","L","04","00",,,"-","-",2011
"5236529",1,"1","Y","F",26,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"D",2004,"HONDA","A","01","00","H",,"-","-",2011
"5236533",1,"4","Y","M",41,"A","-","E","-","-","O","-","3","-","-","-",0,,"F","-",0,1,"B",0,"-","L","04","00",,"K","-","-",2011
"5236538",2,"1","N","M",34,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2010,"TOYOTA","A","01","00",,,"-","-",2011
"5236538",1,"1","Y","F",55,"A","-","W","M","G","Y","-","3","-","-","-",0,,"J","-",0,1,"Q",1994,"TOYOTA","A","01","00",,,"-","-",2011
"5236546",2,"1","N","M",38,"A","-","N","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2008,"HONDA","A","01","00","A",,"-","-",2011
"5236546",1,"1","Y","F",59,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2006,"FORD","A","01","00","W",,"-","-",2011
"5236547",2,"1","N","F",39,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",2006,"HONDA","A","08","00","O",,"-","-",2011
"5236547",1,"1","Y","M",63,"A","-","E","M","G","Y","-","3","-","-","-",0,,"F","-",0,1,"B",1995,"MERCURY","A","01","00","O","-","-","-",2011
"5241112",2,"1","N","M",52,"A","-","S","P","W","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2007,"HARLEY-DAVIDSON","C","02","00","W",,"-","-",2011
"5241112",1,"1","Y","F",20,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"J",2003,"INFINITI","A","01","00","A",,"-","-",2011
"5241733",2,"1","N","F",33,"A","-","W","M","G","Y","-","3","-","-","-",0,,"G","-",0,1,"B",2009,"MERCEDES-BENZ","A","01","00","H",,"-","-",2011
"5241733",1,"1","Y","F",30,"G","G","W","M","G","Y","-","3","-","-","-",0,,"G","-",0,0,"B",2002,"MERCEDES-BENZ","A","01","00","O",,"-","-",2011
"5241753",2,"1","N","F",38,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"H",2004,"TOYOTA","A","01","00","W",,"-","-",2011
"5241753",1,"1","Y","F",43,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2001,"LEXUS","A","01","00","O",,"-","-",2011
"5254043",2,"1","N","M",51,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",1997,"FORD","D","22","00",,,"-","-",2011
"5254043",1,"1","Y","M",88,"A","-","N","M","G","Y","-","3","-","-","-",0,,"-","-",0,2,"E",2001,"TOYOTA","A","01","00","W",,"-","-",2011
"5254063",2,"1","N","F",26,"A","-","S","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2002,"CHEVROLET","D","72","00","H",,"-","-",2011
"5254063",1,"1","Y","F",56,"B","-","N","L","G","Y","-","3","-","-","-",0,,"A","N",0,1,"E",2000,"HONDA","A","01","00","W",,"-","-",2011
"5254191",3,"1","N","F",37,"A","-","W","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"A",2008,"SATURN","A","01","00","O",,"-","-",2011
"5254191",2,"1","N","F",72,"A","-","W","M","G","Y","-","3","-","-","-",0,,"H","-",0,1,"A",2003,"HONDA","A","07","00","A",,"-","-",2011
"5254191",1,"1","Y","M",64,"A","-","W","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"B",2007,"TOYOTA","A","01","00","O",,"-","-",2011
"5255336",1,"1","Y","M",17,"A","-","W","L","G","Y","-","3","-","-","-",0,,"-","-",0,2,"M",1999,"ACURA","A","01","00","B",,"-","-",2011
"5255348",2,"1","N","M",34,"A","-","W","M","G","Y","-","-","-","-","-",0,,"N","-",0,1,"B",2006,"TOYOTA","A","01","00","W",,"-","-",2011
"5255348",1,"1","Y","M",41,"A","-","W","M","G","Y","-","-","-","-","-",0,,"N","-",0,0,"D",2008,"DODGE","A","01","00","W",,"-","-",2011
"5255360",1,"4","N","M",59,"B","-","W","-","-","O","-","3","-","-","-",0,,"M","-",0,1,"B",0,"-","L","04","00","H",,"-","-",2011
"5255364",2,"2","N","F",85,"C","-","S","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"-",0,"-","N","60","00","A",,"-","-",2011
"5255364",1,"1","Y","-",998,"G","G","E","-","B",,"-","-","-","-","-",0,,"-","-",0,0,"B",0,"-","-","99","00",,,"-","-",2011
"5255365",2,"1","N","M",57,"A","-","W","M","C","Y","-","3","-","-","-",0,,"N","-",0,0,"B",1989,"ACURA","A","01","00","B",,"-","-",2011
"5255365",1,"1","Y","F",31,"A","-","W","L","C","Y","-","3","-","-","-",0,,"N","-",0,1,"D",2007,"HONDA","A","07","00",,,"-","-",2011
"5255368",1,"4","Y","M",23,"C","-","N","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"B",0,"-","L","04","00","H",,"-","-",2011
"5255369",3,"1","N","F",40,"H","H","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2004,"GMC","A","07","00","W",,"-","-",2011
"5255369",2,"4","N","M",12,"H","H","N","-","-","O","-","3","-",,"33",21804,"A","A","-",0,1,"B",0,"-","L","04","00","A",,"-","-",2011
"5255369",1,"4","Y","M",12,"H","H","N","-","-","O","-","3","-",,"33",21804,"A","A","-",0,1,"N",0,"-","L","04","00","W",,"-","-",2011
"5255375",2,"1","N","F",30,"A","-","N","M","G","Y","-","3","-","-","-",0,,"-","-",0,1,"H",1997,"DODGE","A","08","00","H",,"-","-",2011
"5255375",1,"1","Y","F",42,"A","-","N","M","G","Y","-","3","-","-","-",0,,"F","-",0,0,"B",2005,"TOYOTA","A","01","00","W","-","-","-",2011
"5255376",1,"1","Y","F",39,"A","-","W","L","G","Y","-","3","-","-","-",0,,"F","N",0,1,"B",2005,"CHRYSLER","A","01","00",,"-","-","-",2011
"5255383",2,"1","N","F",64,"H","H","N","M","G","Y","-","-","-","-","-",0,,"-","-",0,0,"A",2001,"BMW","A","01","00","W",,"-","-",2011
"5255383",1,"4","Y","M",15,"H","H","W","-","-","O","-","-","-","-","-",0,,"-","-",0,1,"B",0,"-","L","04","00",,,"-","-",2011
"5255389",2,"4","N","F",28,"D","-","S","-","-","O","-","-","-",,"39",21201,"D","A","-",0,1,"B",0,"-","L","04","00","W",,"-","-",2011
"5255389",1,"1","Y","-",998,"D","-","E","-","-",,"-","-","-","-","-",0,,"-","-",0,0,"B",0,"CADILLAC","A","01","00",,,"-","-",2011
"5255393",3,"1","N","M",33,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,2,"H",2010,"HONDA","A","08","00","O",,"-","-",2011
"5255393",2,"1","N","F",34,"A","-","W","M","G","Y","-","3","-","-","-",0,,"A","-",0,1,"A",2011,"MITSUBISHI","A","01","00","A",,"-","-",2011
"5255393",1,"1","Y","M",26,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"H",2004,"MERCEDES-BENZ","A","01","00","O",,"-","-",2011
"5255399",2,"4","N","M",44,"A","-","S","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"B",0,"-","L","04","00","H",,"-","-",2011
"5255399",1,"1","Y","M",48,"A","-","S","M","G","Y","-","3","-","-","-",0,,"F","N",0,0,"D",2010,"HONDA","A","01","00",,"K","-","-",2011
"5255404",2,"1","N","F",25,"A","-","W","M","G","Y","-","3","-","-","-",0,,"-","-",0,1,"A",2007,"MAZDA","A","01","00","W",,"-","-",2011
"5255404",1,"1","Y","M",19,"A","-","W","M","G","Y","-","3","-","-","-",0,,"-","-",0,0,"B",1991,"TOYOTA","A","01","00","B",,"-","-",2011
"5255408",2,"1","N","F",67,"A","-","E","L","G","Y","-","-","-","-","-",0,,"N","-",0,0,"B",1997,"TOYOTA","A","01","00","A",,"-","-",2011
"5255408",1,"1","N","F",28,"A","-","S","M","G","Y","-","-","-","-","-",0,,"N","-",0,1,"E",2002,"FORD","A","01","00","H",,"-","-",2011
"5255411",2,"1","N","F",30,"A","-","N","M","G","Y","-","3","-","-","-",0,,"-","-",0,1,"H",1997,"DODGE","A","08","00","H",,"-","-",2011
"5255411",1,"1","Y","F",42,"A","-","N","M","G","Y","-","3","-","-","-",0,,"F","-",0,0,"B",2005,"TOYOTA","A","01","00","W","-","-","-",2011
"5255415",2,"1","N","M",23,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1993,"FORD","A","01","00","W",,"-","-",2011
"5255415",1,"1","Y","F",35,"A","-","W","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"E",2008,"TOYOTA","A","01","00","A",,"-","-",2011
"5255423",1,"1","Y","M",47,"A","-","N","M","F","Y","-","-","-","-","-",0,,"-","-",0,1,"M",2000,"TOYOTA","A","01","00","B",,"-","-",2011
"5255427",4,"1","N","M",36,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",1996,"NISSAN","A","01","00","O",,"-","-",2011
"5255427",3,"1","N","M",60,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",1992,"FORD","A","08","00","A",,"-","-",2011
"5255427",2,"1","N","F",31,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",2005,"HONDA","A","01","00","O",,"-","-",2011
"5255427",1,"1","Y","M",44,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"I",2006,"TOYOTA","A","07","00","O",,"-","-",2011
"5255431",1,"1","Y","M",47,"A","-","N","M","F",,"-","-","-","-","-",0,,"-","-",0,1,"M",2000,"TOYOTA","A","01","00","B",,"-","-",2011
"5255432",1,"4","Y","F",17,"A","-","W","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"M",0,"-","L","04","00","W",,"-","-",2011
"5255435",4,"1","N","M",36,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",1996,"NISSAN","A","01","00","O",,"-","-",2011
"5255435",3,"1","N","M",60,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",1992,"FORD","A","08","00","A",,"-","-",2011
"5255435",2,"1","N","F",31,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",2005,"HONDA","A","01","00","O",,"-","-",2011
"5255435",1,"1","Y","M",44,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"I",2006,"TOYOTA","A","07","00","O",,"-","-",2011
"5255436",2,"1","N","-",998,"G","G","W","-","-",,"-","-","-","-","-",0,,"-","-",0,0,"B",0,"TOYOTA","-","-","00",,,"-","-",2011
"5255436",1,"4","Y","M",29,"A","-","S","-","-","O","-","-","-","-","-",0,,"-","-",0,1,"B",0,"-","L","04","00",,,"-","-",2011
"5255439",2,"4","N","M",16,"A","-","W","-","-","O","-","-","-","-","-",0,,"-","-",0,1,"B",0,"-","L","04","00","A",,"-","-",2011
"5255439",1,"1","Y","-",998,"G","G","N","-","-",,"-","-","-","-","-",0,,"-","-",0,0,"L",0,"-","-","-","00",,,"-","-",2011
"5259200",1,"1","Y","M",48,"A","-","N","P","G","Y","-","3","-","-","-",0,,"H","-",0,1,"B",1996,"FREIGHTLINER","G","25","33","H",,"-","-",2011
"5262366",1,"1","Y","F",36,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1992,"TOYOTA","A","01","00","H",,"-","-",2011
"5263405",2,"1","Y","M",53,"A","-","N","M","G","Y","-","2","-","-","-",0,,"N","-",0,0,"B",1993,"TOYOTA","A","01","00","A",,"-","-",2011
"5263405",1,"1","N","M",17,"A","-","N","M","G","Y","-","2","-","-","-",0,,"N","-",0,1,"E",2003,"SATURN","A","07","00","H",,"-","-",2011
"5268050",3,"1","N","M",72,"A","-","N","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"A",2000,"MERCEDES-BENZ","A","01","00","W",,"-","-",2011
"5268050",2,"1","N","M",26,"A","-","N","L","G","Y","-","3","-","-","-",0,,"H","-",0,1,"A",1994,"HONDA","A","01","00","W",,"-","-",2011
"5268050",1,"1","Y","M",44,"A","-","N","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"B",2008,"FORD","A","07","00","W",,"-","-",2011
"5272249",2,"1","N","M",51,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"J",2004,"DODGE","A","08","00","H",,"-","-",2011
"5272249",1,"1","N","M",44,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"J",1991,"FORD","D","22","00","H",,"-","-",2011
"5272794",2,"1","N","F",40,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"H",2010,"TOYOTA","A","01","00","A",,"-","-",2011
"5272794",1,"1","Y","F",47,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2009,"HONDA","A","01","00","A",,"-","-",2011
"5274840",1,"1","Y","M",34,"A","-","N","L","G","N","-","3","-","-","-",0,,"H","-",0,1,"R",2001,"MERCEDES-BENZ","A","01","00","A",,"-","-",2011
"5274855",1,"1","Y","M",38,"A","-","N","L","G","N","-","3","-","-","-",0,,"N","-",0,4,"R",1996,"HONDA","A","07","00","B",,"-","-",2011
"5274868",2,"1","N","M",54,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2001,"FORD","A","07","00","W",,"-","-",2011
"5274868",1,"1","Y","-",998,"G","G","W","B","-",,"-","3","-","-","-",0,,"N","-",0,0,"J",0,"-","-","99","00",,,"-","-",2011
"5275788",2,"1","Y","F",21,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",1998,"SATURN","A","01","00","H",,"-","-",2011
"5275788",1,"1","N","M",58,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",1997,"LEXUS","A","01","00","W",,"-","-",2011
"5276770",2,"1","N","F",36,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,2,"A",2003,"DODGE","A","01","00","H",,"-","-",2011
"5276770",1,"1","Y","M",26,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2005,"CHRYSLER","A","01","00","W",,"-","-",2011
"5277085",3,"1","N","F",45,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"H",2005,"CHEVROLET","A","08","00","W",,"-","-",2011
"5277085",2,"1","N","M",61,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"H",1991,"TOYOTA","D","22","00","A",,"-","-",2011
"5277085",1,"1","Y","M",38,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2003,"WHITE GMC","F","26","00","H",,"-","-",2011
"5277650",1,"1","Y","F",54,"A","-","W","L","G","Y","-","3","-","-","-",0,,"G","-",0,1,"B",1996,"TOYOTA","A","01","00","H",,"-","-",2011
"5281235",2,"1","N","M",38,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",2007,"TOYOTA","A","01","00","W",,"-","-",2011
"5281235",1,"1","Y","M",42,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2009,"GMC","A","07","00","W",,"-","-",2011
"5291351",1,"1","Y","M",49,"B","-","E","P","W","Y","-","3","-","-","-",0,,"H","-",1,0,"M",2005,"KAWASAKI","C","02","00","W",,"-","-",2011
"5291704",2,"2","N","F",74,"D","-","-","-","-","O","-","-","-","-","-",0,,"N","-",1,0,"R",0,"-","N","60","00","O",,"-","-",2011
"5291704",1,"1","Y","M",62,"B","E","E","M","B","N","-","3","-","-","-",0,,"E","-",0,0,"B",1975,"TOYOTA","D","23","00","W",,"-","-",2011
"5291734",1,"1","Y","M",53,"A","E","E","P","B","Y","-","3","-","-","-",0,,"N","-",1,0,"R",2006,"PETERBILT","F","27","00","W",,"-","-",2011
"5292289",2,"1","N","F",22,"A","-","N","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2008,"HONDA","A","01","00","O",,"-","-",2011
