"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"2482291",-122.041315079,37.370141797,2006,"4316","0","2","4","03",0,1,"A",,,,,,1500,2,"C","C","A","RT 82","HOLLENBECK",144,"W","N","2006-06-28",4316,"2006-02-14",1250,"14399","52","5","6","0","0",,"0","005","-","Y","SCL",4,82,"-","-",17.29,"H","-","S","Y",3,"A","-",22350,,"N","-","H","-","A","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2482302",-122.011767554,37.3989753723,2006,"4316","0","4","4","08",0,1,"B",,,,,,2100,2,"B","C","A","FAIR OAKS","WEDDELL DR",110,"N","N","2006-06-07",4316,"2006-02-16",1855,"14399","12","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",3,"A","-",22107,,"N","B","H","-","C","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2482319",-122.040781443,37.370007076,2006,"4316","0","3","4","05",0,1,"A",,"Y",,,,1800,2,"D","G","A","PASTORIA","EL CAMINO REAL",0,,"Y","2006-06-28",4316,"2006-02-15",1655,"15018","33","5","6","0","0",,"0","003","-","Y","SCL",4,82,"-","-",17.26,"I","5","S","N",2,"A","-",21650,"1","N","A","H","-","A","A","0","Y","L","04",0,0,1,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2484649",-122.026093062,37.4033549832,2006,"4316","3","5","1","08",2,0,"A",,,,,,2400,1,"E","I","A","RT 237","MATHILDA AV",0,"E","N","2007-06-20",9340,"2006-01-20",2200,"01787",,"3","6","0","1",,"2","220","-","Y","SCL",4,237,"-","-",3.03,"H","-","W","Y",1,"A","-",22107,,"N","A","H","-","C","D","1","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2487317",-122.054160501,37.3309624194,2006,"4316","3","3","4","03",0,1,"A",,,,,,900,2,"C","C","A","RT 85","RT 280",175,"N","N","2006-08-09",9340,"2006-02-08",810,"15465",,"1","6","0","1",,"2","085","-","Y","SCL",4,85,"-","R",18.301,"R","1","N","N",2,"A","-",22350,,"N","A","H","-","A","D","6","Y","A","01",0,0,1,0,0,0,0,0,0,"T","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2487490",-122.025098023,37.4035140662,2006,"4316","3","4","4","03",0,1,"A",,,,,,1800,2,"C","C","A","RT 237","MATHILDA AV",250,"E","N","2006-06-20",9340,"2006-02-09",1700,"01801",,"2","6","0","1",,"2","220","-","Y","SCL",4,237,"-","-",3.07,"H","-","W","Y",2,"A","-",22350,,"N","A","H","-","A","D","1","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2487753",-121.996003055,37.380443573,2006,"4316","4","4","4","01",0,2,"B",,,,,"Y",2100,2,"D","C","A","LAWRENCE EXPWY","ARQUES AV",0,,"Y","2006-06-05",9340,"2006-02-16",1810,"16957",,"2","6","0","2",,"2","610","-","N",,0,0,,,0,,,,"Y",3,"A","-",23153,"A","N","B","H","-","C","A","0","Y","D","22",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2490661",-121.995824055,37.3378791809,2006,"4316","4","6","4","03",0,1,"B",,,,,,300,1,"C","C","A","LAWRENCE EXPWY","HOMESTEAD RD",30,"N","N","2006-05-20",9340,"2006-01-14",45,"01799",,"3","6","0","2",,"2","610","C","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"F","B","H","-","C","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2490701",-122.022358082,37.4039896223,2006,"4316","3","3","4","03",0,1,"B",,,,,,900,2,"C","C","A","RT 237","MATHILDA AV",850,"E","N","2006-06-22",9340,"2006-02-15",750,"01797",,"1","6","0","1",,"2","220","-","Y","SCL",4,237,"-","-",3.18,"H","-","W","Y",2,"A","-",22350,,"N","A","H","-","A","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2490705",-122.051681743,37.333389184,2006,"4316","1","3","4","03",0,1,"A",,,,,,900,2,"C","C","A","RT 280","RT 85",800,"S","N","2006-06-22",9340,"2006-02-15",740,"01764",,"1","6","0","1",,"2","282","-","Y","SCL",4,280,"-","-",10.59,"H","-","N","Y",3,"A","-",22350,,"N","A","H","-","A","D","1","Y","D","23",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2490776",-121.99582305,37.3377952576,2006,"4316","4","6","4","12",0,2,"A",,,,,,2400,2,"A","C","A","LAWRENCE EXPWY","HOMESTEAD RD",0,,"Y","2006-05-26",9340,"2006-02-11",2100,"18034",,"2","6","0","2",,"2","610","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","D","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2491005",-122.024023061,37.398014982,2006,"4316","2","5","4","03",0,1,"B",,,,,,1800,2,"D","C","A","RT 101","MATHILDA AV",60,"S","N","2006-06-12",9340,"2006-02-17",1525,"01722",,"2","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",45.631,"R","2","S","Y",2,"A","-",22350,,"N","B","H","-","A","D","1","Y","D","22",0,0,1,0,0,0,0,0,0,"F","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2492855",-121.991553055,37.389984984,2006,"4316","2","5","4","03",0,4,"A",,,,,,1500,2,"C","C","A","RT 101","LAWRENCE EXPWY",5,"S","N","2006-06-28",9340,"2006-02-10",1230,"01622",,"1","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",43.753,"R","1","N","N",2,"A","-",22350,,"N","A","H","-","A","D","1","Y","A","07",0,0,4,0,0,0,0,0,0,"T","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2497928",-122.056283067,37.373953729,2006,"4316","0","1","4","12",0,1,"C",,,,,,1800,2,"D","C","A","RT 82","BERNARDO AV",0,,"Y","2006-06-26",4316,"2006-02-27",1525,"11145","31","5","6","0","0",,"0","003","-","Y","SCL",4,82,"-","-",18.142,"I","5","N","N",2,"A","-",21453,"A","N","B","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2497932",-122.041315079,37.370141797,2006,"4316","0","1","4","03",0,1,"A",,,,,,1200,2,"C","C","A","RT 82","HOLLENBECK AV",150,"W","N","2006-06-20",4316,"2006-02-27",1105,"11145","52","5","6","0","0",,"0","005","C","Y","SCL",4,82,"-","-",17.29,"H","-","S","N",2,"A","-",22350,,"N","B","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2497968",-122.021153057,37.3670463562,2006,"4316","0","4","3","09",0,1,"A",,"Y",,,,1200,2,"A","G","A","OLD SAN FRANCISCO RD","GRAND FIR AV",0,,"Y","2006-06-13",4316,"2006-02-23",946,"13542","41","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","A","01",0,1,0,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2497980",-122.011873059,37.3986854553,2006,"4316","0","5","3","08",0,1,"A",,"Y",,,,1200,2,"B","G","A","FAIR OAKS","WEDDELL DR",0,,"Y","2006-06-16",4316,"2006-02-24",904,"16363","21","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","A","A","0","Y","A","01",0,1,0,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2497984",-122.027088262,37.4017105103,2006,"4316","0","6","4","01",0,1,"A",,,,,"Y",300,2,"C","C","A","MATHILDA AV","ROSS DR",84,"S","N","2006-06-13",4316,"2006-02-25",202,"15133","14","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","M","A","H","-","C","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2498000",-122.004628708,37.352312975,2006,"4316","0","6","3","08",0,1,"A",,,"Y",,,1500,2,"D","C","A","RT 82","HENDERSON AV",200,"E","N","2006-06-23",4316,"2006-02-25",1235,"14139","43","5","6","0","0",,"0","004","-","Y","SCL",4,82,"-","-",14.79,"H","-","N","N",2,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","01",0,1,0,0,0,0,0,0,1,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2498009",-122.027072579,37.3677406311,2006,"4316","0","5","3","11",0,1,"A","Y",,,,,1200,2,"G","B","D","OLD SAN FRANCISCO RD","CEZANNE DR",237,"E","N","2006-06-13",4316,"2006-02-24",1118,"11145","34","5","6","0","0",,"0","003","-","N",,0,0,,,0,,,,"N",2,"A","-",21954,"A","N","A","H","-","A","D","0","Y","N","60",0,1,0,0,1,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2498053",-122.015799637,37.3867912292,2006,"4316","0","2","3","01",0,2,"C",,,,,"Y",300,2,"A","I","A","FAIR OAKS","ARBOR DR",6,"N","N","2006-06-13",4316,"2006-02-28",135,"14378",,"5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",1,"A","-",23153,"A","N","B","H","-","C","D","0","Y","A","07",0,2,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2505123",-122.017763055,37.355924979,2006,"4316","0","5","2","01",0,3,"B",,,,,"Y",2400,3,"B","C","A","RT 82","MARIA LN",0,,"Y","2006-06-30",4316,"2006-03-03",2309,"15018","42","5","6","0","0",,"0","004","-","Y","SCL",4,82,"-","-",15.602,"I","5","N","Y",2,"A","-",23153,"A","N","A","H","-","C","A","0","Y","D","22",1,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2505124",-122.042273062,37.3784866333,2006,"4316","0","7","4","09",0,1,"B",,,,,,1500,3,"D","C","A","WASHINGTON AV","SUNSET AV",0,,"Y","2006-06-22",4316,"2006-03-05",1458,"14399","33","5","6","0","0",,"0","003","-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2505128",-122.022426096,37.3919410706,2006,"4316","0","7","4","01",0,1,"A",,,,,"Y",900,3,"C","C","A","SAN DIEGO AV","EUREKA CT",42,"S","N","2006-06-22",4316,"2006-03-05",643,"14455",,"5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","A","H","-","B","-","0","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2505144",-122.008046451,37.3889923096,2006,"4316","0","3","4","11",0,1,"A","Y",,,,,1500,3,"G","B","D","SAN MIGUEL AV","DUANE AV",250,"N","N","2006-06-22",4316,"2006-03-01",1425,"13542","26","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,"N",2,"A","-",21954,"A","N","A","H","-","-","D","0","Y","N","60",0,0,1,0,1,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2505159",-122.015709781,37.387096405,2006,"4316","0","3","3","08",0,1,"A",,"Y",,,,1800,3,"B","G","A","FAIR OAKS","ARBOR",120,"N","N","2006-06-22",4316,"2006-03-01",1721,"86125","14","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"N",2,"A","-",22107,,"N","A","H","-","A","D","0","Y","-","-",0,1,0,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2505190",-122.03661482,37.369139134,2006,"4316","0","7","4","03",0,2,"B",,,,,,1200,3,"C","C","A","EL CAMINO REAL","MATHILDA",15,"E","N","2006-06-30",4316,"2006-03-05",1102,"15133","33","5","6","0","0",,"0","003","-","Y","SCL",4,82,"-","-",17.03,"H","-","N","N",2,"A","-",22350,,"N","B","H","-","A","A","0","Y","D","22",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2505191",-122.038983061,37.3759040833,2006,"4316","0","5","4","09",0,1,"B",,,,,,1800,3,"D","C","A","PASTORIA AV","MCKINLEY AV",0,,"Y","2006-06-23",4316,"2006-03-03",1554,"14399","33","5","6","0","0",,"0","003","-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2505199",-122.015913059,37.396444983,2006,"4316","0","3","4","03",0,1,"A",,,,,,900,3,"C","C","A","FAIR OAKS","RT 101",75,"N","N","2006-07-03",4316,"2006-03-01",640,"26616",,"5","6","0","0",,"0","002","-","Y","SCL",4,101,"-","-",44.884,"R","4","N","N",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2506288",-122.015980667,37.396460585,2006,"4316","2","6","4","03",0,3,"A",,,,,,2100,2,"C","C","A","RT 101","FAIR OAKS AV",60,"N","N","2006-06-09",9340,"2006-02-18",2005,"01722",,"2","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",44.89,"H","-","N","Y",2,"A","-",22350,,"N","A","H","-","D","D","1","Y","A","01",0,0,3,0,0,0,0,0,0,"F","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2519849",-122.032192914,37.361743927,2006,"4316","0","2","4","03",0,2,"C",,,,,,900,3,"C","C","A","SUNNYVALE SARATOGA RD","CUMULUS AV",3,"N","N","2006-07-18",4316,"2006-03-07",844,"14243","52","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"Y",3,"A","-",22350,,"N","B","H","-","A","D","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2519853",-122.032398793,37.3626327515,2006,"4316","0","2","4","03",0,1,"C",,,,,,900,3,"E","I","A","SUNNYVALE SARATOGA RD","CRAWFORD DR",165,"S","N","2006-07-13",4316,"2006-03-07",724,"13542","52","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","B","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2519865",-122.027894695,37.3677749634,2006,"4316","0","3","3","09",0,1,"A",,"Y",,,,1200,3,"H","G","A","CEZANNE","OLD SAN FRANCISCO",15,"S","N","2006-07-13",4316,"2006-03-08",955,"12762","42","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",2,"A","-",21802,"A","N","A","H","-","A","A","0","Y","A","01",0,1,0,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2519873",-122.035599853,37.3765907288,2006,"4316","0","3","3","01",0,1,"A",,,,,"Y",300,3,"A","C","A","CHARLES AV","WASHINGTON",168,"S","N","2006-07-13",4316,"2006-03-08",242,"13861","33","5","6","0","0",,"0","003","-","N",,0,0,,,0,,,,"Y",4,"A","-",23152,"A","M","A","H","-","D","D","0","Y","-","-",0,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2519881",-122.014133055,37.3561935425,2006,"4316","0","4","4","12",0,1,"B",,"Y",,,,2100,3,"D","G","A","WOLFE","MARIA",0,,"Y","2006-07-13",4316,"2006-03-09",1820,"45148","42","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",2,"A","-",21453,"A","M","A","H","-","B","A","0","Y","A","01",0,0,1,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2519905",-122.032443056,37.3430252075,2006,"4316","0","7","3","03",0,2,"B",,,,,,2400,3,"C","C","A","SUNNYVALE SARATOGA","ALBERTA",0,,"Y","2006-06-22",4316,"2006-03-12",2310,"14954","62","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"Y",4,"A","-",22350,,"N","A","H","-","C","A","0","Y","A","01",0,1,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2519913",-122.032833061,37.3821640015,2006,"4316","0","7","3","01",0,4,"B",,,,,"Y",2400,3,"D","C","A","MATHILDA AV","CALIFORNIA AV",0,,"Y","2006-06-22",4316,"2006-03-12",2123,"11145","16","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","A","H","-","C","A","0","Y","D","22",0,3,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2519996",-122.040724845,37.370147395,2006,"4316","0","5","4","12",0,1,"B",,,,,,1500,3,"D","C","A","RT 82","PASTORIA AV",0,,"Y","2006-07-24",4316,"2006-03-03",1232,"13542","33","5","6","0","0",,"0","003","-","Y","SCL",4,82,"-","-",17.26,"I","5","N","Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","D","22",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2525886",-121.990040847,37.389551531,2006,"4316","2","1","4","07",0,2,"A",,,,,,1500,2,"B","C","A","RT 101","LAWRENCE EXPWY",1250,"S","N","2006-06-15",9340,"2006-02-20",1420,"01779",,"2","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",43.62,"H","-","N","Y",4,"A","-",21658,"A","F","A","H","-","A","D","1","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2533067",-122.011675207,37.3992652893,2006,"4316","0","6","4","01",0,1,"A",,,"Y",,"Y",1800,3,"D","C","A","FAIR OAKS","WEDDELL DR",219,"N","N","2006-06-22",4316,"2006-03-18",1647,"14378","12","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","A","H","-","A","D","0","Y","C","02",0,0,1,0,0,0,0,0,1,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2533075",-122.04143513,37.3376235962,2006,"4316","0","5","4","03",0,1,"A",,,,,,1800,3,"C","C","A","HOLLENBECK AV","HOMESTEAD RD",40,"S","N","2006-06-28",4316,"2006-03-17",1650,"14373","54","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2533079",-122.02615306,37.3882255554,2006,"4316","0","5","4","08",0,2,"B",,,,,,1800,3,"D","C","A","MAUDE AV","MURPHY",0,,"Y","2006-06-28",4316,"2006-03-17",1728,"12969","14","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","A","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2533095",-122.013843056,37.3706436157,2006,"4316","0","2","3","12",0,3,"A",,,,"Y",,1500,3,"D","C","A","WOLFE RD","EVELYN AV",0,,"Y","2006-06-30",4316,"2006-03-14",1328,"12584","41","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","01",0,2,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2533103",-122.035148842,37.3750190735,2006,"4316","0","4","4","03",0,1,"A",,,,,,1800,3,"C","C","A","MATHILDA AV","MCKINLEY AV",40,"S","N","2006-06-23",4316,"2006-03-16",1709,"14344","34","5","6","0","0",,"0","003","-","N",,0,0,,,0,,,,"Y",4,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2534104",-122.012656069,37.352644511,2006,"4316","0","2","4","03",0,1,"B",,,,,,2100,3,"C","C","A","RT 82","WOLFE RD",500,"W","N","2006-07-14",4316,"2006-03-14",1956,"10551","62","5","6","0","0",,"0","006","C","Y","SCL",4,82,"-","-",15.23,"H","-","N","N",2,"A","-",22350,,"N","B","H","-","C","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2534108",-122.014290318,37.35312352,2006,"4316","0","5","4","04",0,1,"B",,,,,,1200,3,"C","C","A","EL CAMINO REAL","WOLFE",15,"W","N","2006-06-30",4316,"2006-03-17",1136,"98107","62","5","6","0","0",,"0","006","-","Y","SCL",4,82,"-","-",15.33,"H","-","S","Y",2,"A","-",21703,,"N","B","H","-","-","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2537641",-122.039620091,37.3985880218,2006,"4316","3","5","4","03",0,2,"A",,,,,,900,3,"C","C","A","RT 237","RT 101",800,"W","N","2006-07-11",9340,"2006-03-03",850,"13821",,"1","6","0","1",,"2","220","C","Y","SCL",4,237,"-","-",2.3,"H","-","E","Y",2,"A","-",22350,,"N","B","H","-","A","D","1","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2541707",-122.014133055,37.3561935425,2006,"4316","0","5","4","01",0,1,"B",,,,,"Y",600,3,"D","C","A","S WOLFE","MARIA LN",0,,"Y","2006-07-05",4316,"2006-03-24",435,"13250","42","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"Y",3,"A","-",23153,"A","N","A","H","-","C","A","0","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2541727",-122.050203061,37.3654251099,2006,"4316","0","5","4","09",0,4,"B",,,,,,2100,3,"D","C","A","HEATHERSTONE WY","MARY AV",0,,"Y","2006-07-05",4316,"2006-03-24",1801,"97576","51","5","6","0","0",,"0","005","C","N",,0,0,,,0,,,,"Y",2,"A","-",21801,"A","N","B","H","-","B","A","0","Y","A","01",0,0,4,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2541746",-121.991553055,37.389984984,2006,"4316","0","1","4","12",0,1,"B",,,,,,1800,3,"D","C","A","LAWRENCE EXPWY","RT 101",0,,"Y","2006-07-14",4316,"2006-03-27",1655,"14139","24","5","6","0","0",,"0","002","-","Y","SCL",4,101,"-","-",43.753,"R","4","N","Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2541747",-122.000913054,37.3617858887,2006,"4316","0","1","4","08",0,1,"C",,,,,,2400,3,"B","E","A","LILLY AV","TAMARACK LN",0,,"Y","2006-07-03",4316,"2006-03-27",2106,"14456","44","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","B","H","-","C","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2546245",-122.036851706,37.4000345824,2006,"4316","3","5","4","03",0,1,"C",,,,,,600,3,"C","C","A","RT 237","RT 101",100,"E","N","2006-07-11",9340,"2006-03-17",540,"01208",,"3","6","0","1",,"2","220","-","Y","SCL",4,237,"-","-",2.5,"H","-","E","Y",2,"A","-",22350,,"N","B","H","-","C","D","1","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2551230",-122.040603452,37.369962579,2006,"4316","0","1","4","03",0,1,"B",,,,,,1800,4,"C","C","A","RT 82","HOLLENBECK",32,"W","N","2006-08-18",4316,"2006-04-03",1603,"14399","52","5","6","0","0",,"0","005","C","Y","SCL",4,82,"-","-",17.25,"H","-","S","Y",2,"A","-",22350,,"N","B","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2551251",-122.059613062,37.3594932556,2006,"4316","0","6","4","03",0,1,"B",,,,,,2100,4,"C","C","A","BERNARDO AV","REMINGTON DR",0,,"Y","2006-08-11",4316,"2006-04-01",1958,"97576","51","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"N","A","H","-","C","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2551263",-122.014843059,37.3896331787,2006,"4316","0","5","4","07",0,1,"B",,,,,,1200,3,"F","C","A","FAIR OAKS AV","EDEN DR",0,,"Y","2006-07-19",4316,"2006-03-31",1136,"16363","14","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",2,"A","-",21658,"A","N","A","H","-","A","D","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2557363",-121.996003056,37.3805274963,2006,"4316","4","5","4","03",0,1,"B",,,,,,1500,3,"C","C","A","LAWRENCE EXPWY","ARQUES AV",30,"N","N","2006-07-17",9340,"2006-03-10",1335,"16931",,"1","6","0","2",,"2","620","-","N",,0,0,,,0,,,,"N",2,"A","-",22350,,"F","A","H","-","A","D","0","Y","-","99",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2557464",-122.059937626,37.3382033009,2006,"4316","3","5","3","03",0,1,"B",,,,,,300,3,"C","C","A","RT 85","HOMESTEAD RD",50,"S","N","2006-07-24",9340,"2006-03-03",220,"01795",,"3","6","0","1",,"2","085","C","Y","SCL",4,85,"-","R",18.85,"H","-","S","N",2,"A","-",22350,,"N","B","H","-","D","D","6","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"2560328",-122.059890511,37.3496482951,2006,"4316","3","1","3","03",0,1,"C",,,,,,1200,3,"E","I","A","RT 85","FREMONT AV",500,"S","N","2006-07-10",9340,"2006-03-20",1130,"18059",,"1","6","0","1",,"2","085","-","Y","SCL",4,85,"-","R",19.77,"H","-","N","Y",1,"A","-",22350,,"N","B","H","-","A","D","6","Y","A","07",0,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
